gas_price,gas_used,nonce
6915727731,171382,33715,1
221799844806,500000,1619,1
97176900641,249112,33714,1
8050000000,222196,287,1
6878687775,280434,33713,1
10318031662,250042,89518,1
10318031662,232072,79573,1
12229000292,500001,8010,1
7878812664,1000000,85693,1
10479357285,369368,39,1
9171750219,231510,76029,1
9171750219,217092,100118,1
22434353543,500000,2290,1
9977063649,236414,111263,1
12003585533,250000,44704722,1
12003585533,250000,44704721,1
18510664572,300000,162170,1
54765149425,179998,33712,1
8000000000,788035,4,1
5913096322,233972,33711,1
13000000000,217942,45,1
8869644483,241602,89517,1
10502689149,221194,3611,1
16347855469,600000,1744,1
111402918444,300000,324,1
7000000000,247856,39,1
6809078498,300000,323,1
10388861304,278862,529,1
8869644483,250526,76027,1
50000000000,800000,4,1
50000000000,800000,3,1
10502689149,252716,10783,1
7637149638,77942,52152,1
8724197182,278500,4342,1
400000000000,700000,2183,1
11213787774,202926,3585,1
139611792492,257602,10861,1
13096120136,500000,1643,1
17596618423,300002,17189,1
8914285492,233574,100299,1
30385790433,500000,1684,1
200000000000,230721,476,1
6685714119,1972009,16957,1
12063999699,250000,44704720,1
12063999699,250000,44704719,1
12063999699,250000,44704718,1
12063999699,250000,44704717,1
12063999699,250000,44704716,1
12063999699,250000,44704715,1
12063999699,250000,44704714,1
12063999699,250000,44704713,1
12063999699,250000,44704712,1
12063999699,250000,44704711,1
12063999699,250000,44704710,1
12063999699,250000,44704709,1
12063999699,250000,44704708,1
12063999699,250000,44704707,1
12063999699,250000,44704706,1
12063999699,250000,44704705,1
12063999699,250000,44704704,1
12063999699,250000,44704703,1
12063999699,250000,44704702,1
12063999699,250000,44704701,1
12063999699,250000,44704700,1
12063999699,250000,44704699,1
12063999699,250000,44704698,1
12063999699,250000,44704697,1
11128595566,500000,1610,1
19530236070,500000,1563,1
3045764639909,226072,111707,1
200000000000,251899,475,1
6686699740,2000002,111706,1
10390736012,223966,640,1
9610290872,46083,146,1
8918540086,324858,45,1
8410672015,808836,78098,1
11623111111,138115,220976,1
8526563531,386494,80721,1
9604730085,405742,1856,1
8547875021,220528,10142,1
8588234328,259529,7805,1
9400046404,501227,8774,1
9738372024,384913,13976,1
21851824433,177058,8528,1
9610290872,162356,36,1
8003941737,187729,8527,1
18000000000,21000,122,1
7000000000,21000,26,1
30000000000,21000,980513,1
56000000000,21000,636432,1
9739597156,627037,7669,1
12000000000,21000,1721,1
31490397603,285484,33710,1
7007622868,298489,237,1
6403153390,254244,33709,1
9604730085,1770256,100298,1
12454682796,185682,69,1
9604730085,1770256,100297,1
19327573565,500000,2289,1
10491676281,55872,144281,1
11012346300,500000,1650,1
12313494202,500000,537,1
12313494202,70000,536,1
12313494202,500000,535,1
12055812875,360699,4341,1
13429345640,52966,144278,1
6677459581,240000,19266,1
10061019452,370197,948,1
36765232893,249112,33708,1
10390736012,217851,40,1
5935519628,280034,33707,1
18903279442,550000,51,1
12628787286,599800,45480,1
9878595568,225984,89473,1
9512243835,234304,82129,1
15100510859,500000,4984,1
26000000000,55953,2175,1
30000000000,420000,1186164,1
30000000000,420000,1186163,1
183110577843,164162,3026,1
20003004860,500000,4649,1
10209061039,248302,89472,1
10209061039,234072,82128,1
12643671680,300015,162165,1
8121830695,419703,9631,1
8616447517,419703,10395,1
8127768984,216669,3677,1
