gas_price,gas_used,nonce
14200763371,299233,9597
15136461508,233390,101152
32587998846,300002,162192
25183612436,500000,1686
104690476088,177806,85416
15131972567,217822,210
9669214606,193287,85415
12558429418,390000,18822
12558429418,1972009,7263
18613942300,238940,1119
12558429418,1972009,16961
52409146677,500000,1669
18962505271,315894,2913
17238625484,63589,116
18962505271,45038,1
24736146610,138991,9465
23386947338,523186,13063
15866842086,52966,144285
20166958543,231384,99806
187742403632,300003,162190
400000000000,700000,2184
18242185134,222420,99805
21479431610,287177,24
18816588435,226602,102972
14524765634,500000,4987
18816588435,246232,99354
15053270748,400000,2
18816588435,227962,100134
36506601798,151077,8532
44000000000,250000,242492
15680490362,163936,8531
33034857735,148109,24612
34511823080,500000,1762
116809715680,249112,33726
14950000000,191449,996
12544392290,280434,33725
20594852718,545938,3564
644551753120,173031,70
13129101576,45038,44
14306407535,417598,634
20275141840,256510,9576
18266226232,330208,57
18266226232,333042,1128
17391497459,617272,91942
1000000000000,251581,4508180
1000000000000,78385,4508179
1000000000000,63000,4508178
28619035203,171366,64
11065079534,276703,14578
283680460919,350000,15725
12142202707,280071,2159
9970857718,350000,15724
26914491895,151852,33724
15401292298,180691,100
8864061434,171382,33723
28649592218,211219,68100
26010000000,583074,7720
8864061434,217957,68099
58301439859,300003,162189
13296092151,1561026,92911
10960381218,865934,22
13296092151,1561026,92910
156430763873,350000,15723
11000000000,245697,650
8864071369,350000,15722
13913072645,230890,398
42815714665,500000,2003
182224588397,177413,85414
10960381218,250099,56
8864061434,191199,85413
13296092151,1498322,82145
10960381218,290917,500
13296092151,1498322,82144
85740749999,21001,2618
1200000000000,200000,12778
250000000000,238954,481
1200000000000,200000,12777
12883113116,242618,4018
110034996959,500000,1664
194095631664,71000,61
185043375000,21001,8011
228840749999,21002,4912
307531125000,21002,3303
48459153917,500000,19620
10511534686,252716,99803
452282705074,500000,1641
12899766034,300015,17191
12899766034,300015,162188
12899766034,300015,104935
14189742639,300015,61901
96473534886,300015,30091
13933513692,252796,3620
21018118955,223072,10688
18832310631,226960,3611
38309770251,247680,10844
64049334259,700000,10396
80190224644,257602,10746
98120415529,247452,10733
9917019827,446383,5255
11201040694,248490,76035
11201040694,250446,89484
12869056303,532828,10297
12869056303,252646,3568
8889324653,2017993,1127
11233913750,348752,176
11233913750,46524,175
12331950048,494108,13
10480871426,286829,9
12331950048,284102,99
13565157385,46458,98
12357316359,80131,9464
13166116020,194460,169
13439107391,271809,10145
23592200522,200000,1297
11305636041,46267,10
9244520869,274306,6270
22972100250,182283,85412
8844719597,860330,39
7661861463,236476,85411
9194233755,400000,2
16375125925,300000,220981
13000000000,200570,48
13996355952,500000,1685
57320658640,212358,24772
9723817003,658797,33
7661861463,231134,24771
16100500299,600000,1715
25711432420,500000,1766
31559907478,414914,33722
12000000000,346004,4143
8284209360,269986,33721
20396181489,500000,1761
10487809048,415996,16586
16329629207,293993,5963
42101740740,126008,220980
64171245511,273367,41758
102725812799,500000,1784
14072790096,312400,10843
13260296772,250000,44704856
1200000000000,200000,12776
11305636041,251899,179
9517117084,238971,7
1200000000000,200000,12775
8872242439,231758,25
11487907594,533544,10792
9840303049,312184,74817
3516706619978,272349,68098
12348485391,297639,692
15876207843,5000000,335
9320575387,381237,80723
11000000000,330000,84
13469495474,556687,800
10601844271,226078,82139
12441089000,322974,42806
13000000000,200570,47
14156904130,500000,4846
8947956563,416021,5412
77773024652,350000,15721
15089982341,237676,976
7067906181,350000,15720
23225000000,201062,995
71316259259,150164,220979
31654856452,500000,2002
55794099774,398829,56
59001409629,500000,3217
10601844271,312234,100127
33445938423,300003,162183
27598385710,249407,225
39848139725,500000,19706
18184777720,300015,61898
18184777720,300015,104932
15568251480,520940,10396
14427743035,356914,10361
14861106408,232494,79575
53704014399,321393,3086
124262535547,350000,15719
14577877081,230335,383
9907414272,350000,15718
11833824237,223585,56
14861106408,249914,10646
16584023005,218080,10779
14861106408,236806,74596
156727064406,704661,111709
12624779627,239952,1562
11145829806,2000001,111708
496355794476,249136,33720
88000000000,251899,216
9907404272,280458,33719
529855933686,182000,66
14861106408,309666,92906
118450763512,400000,12989
9611520197,1000000,85694
10000000000,151038,11
15539009778,250000,44704850
15539009778,250000,44704849
15539009778,250000,44704848
15539009778,250000,44704847
15539009778,250000,44704846
15539009778,250000,44704845
15539009778,250000,44704844
15539009778,250000,44704843
15539009778,250000,44704842
15539009778,250000,44704841
15539009778,250000,44704840
15539009778,250000,44704839
15539009778,250000,44704838
15539009778,250000,44704837
15539009778,250000,44704836
15539009778,250000,44704835
15539009778,250000,44704834
15539009778,250000,44704833
15539009778,250000,44704832
15539009778,250000,44704831
15539009778,250000,44704830
15539009778,250000,44704829
15539009778,250000,44704828
12617793968,45038,6
13879585983,327433,1
13879585983,93277,0
17732025977,300001,162179
12761132787,500000,4985
30000000000,600000,7942
30000000000,200000,513
30000000000,600000,6108
85666071881,89438,8094
13182785653,321606,61
10599886886,98957,8093
149116378100,350000,15717
14659894793,217808,3634
8479919509,350000,15716
21902500000,212520,993
205547626111,247216,33718
13182785653,257689,192
8479909509,288392,33717
14129898448,301901,99
11886808744,135165,22897
14657109118,241552,89478
14657109118,252900,89520
16409685720,300015,162178
81653138827,600000,1685
16141379917,219990,3567
14423959330,248358,79574
14423959330,297102,82136
282327972288,177806,85410
12091325706,251899,311
8040787675,193287,85409
12061181512,312222,100120
12071772510,696924,78099
12853612571,27938,124
11798995702,293744,2
11685091714,63574,6
10584973738,63589,23
12853612571,63605,1060
13140637778,171370,67
13140637778,287703,9
10670331074,351309,227
10824829734,46725,168
11400707104,460373,10144
12000000000,300190,1137
11301578564,516634,45481
12400429820,500000,167131
20819128483,206458,5688
12000000000,242797,629
22087200570,300000,162175
41724562962,300000,220977
20097868646,500000,2033
12323755785,252844,89477
30351657042,500000,1593
10401249881,416020,9632
13000000000,21000,2021
32954665403,227327,115583
17000000000,700000,25
8855619142,244905,115582
41828014736,500000,19619
11668737618,222554,89476
13343768683,252674,10434
8915727731,148471,116
9528168269,569068,352
9754575198,219087,807
11477063649,21000,1541229
11477063649,21000,7
30000000000,21000,67460
8437454478,795964,7670
10000000000,330000,110
10180193697,500000,4825
11496035202,500000,1783
16521641402,208096,10143
12394650249,372205,718
10373591596,238518,76030
13000000000,200570,46
13294259133,500000,2291
15719625035,600000,1808
10373591596,294266,82133
10373591596,233540,101146
74641575605,177646,115581
23693769218,181832,4792
6915727731,186301,115580
311950443523,151852,33716
10786228497,330572,17
6915727731,171382,33715
221799844806,500000,1619
97176900641,249112,33714
8050000000,222196,287
6878687775,280434,33713
10318031662,250042,89518
10318031662,232072,79573
12229000292,500001,8010
7878812664,1000000,85693
10479357285,369368,39
9171750219,231510,76029
9171750219,217092,100118
22434353543,500000,2290
9977063649,236414,111263
12003585533,250000,44704722
12003585533,250000,44704721
18510664572,300000,162170
54765149425,179998,33712
8000000000,788035,4
5913096322,233972,33711
13000000000,217942,45
8869644483,241602,89517
10502689149,221194,3611
16347855469,600000,1744
111402918444,300000,324
7000000000,247856,39
6809078498,300000,323
10388861304,278862,529
8869644483,250526,76027
50000000000,800000,4
50000000000,800000,3
10502689149,252716,10783
7637149638,77942,52152
8724197182,278500,4342
400000000000,700000,2183
11213787774,202926,3585
139611792492,257602,10861
13096120136,500000,1643
17596618423,300002,17189
8914285492,233574,100299
30385790433,500000,1684
200000000000,230721,476
6685714119,1972009,16957
12063999699,250000,44704720
12063999699,250000,44704719
12063999699,250000,44704718
12063999699,250000,44704717
12063999699,250000,44704716
12063999699,250000,44704715
12063999699,250000,44704714
12063999699,250000,44704713
12063999699,250000,44704712
12063999699,250000,44704711
12063999699,250000,44704710
12063999699,250000,44704709
12063999699,250000,44704708
12063999699,250000,44704707
12063999699,250000,44704706
12063999699,250000,44704705
12063999699,250000,44704704
12063999699,250000,44704703
12063999699,250000,44704702
12063999699,250000,44704701
12063999699,250000,44704700
12063999699,250000,44704699
12063999699,250000,44704698
12063999699,250000,44704697
11128595566,500000,1610
19530236070,500000,1563
3045764639909,226072,111707
200000000000,251899,475
6686699740,2000002,111706
10390736012,223966,640
9610290872,46083,146
8918540086,324858,45
8410672015,808836,78098
11623111111,138115,220976
8526563531,386494,80721
9604730085,405742,1856
8547875021,220528,10142
8588234328,259529,7805
9400046404,501227,8774
9738372024,384913,13976
21851824433,177058,8528
9610290872,162356,36
8003941737,187729,8527
18000000000,21000,122
7000000000,21000,26
30000000000,21000,980513
56000000000,21000,636432
9739597156,627037,7669
12000000000,21000,1721
31490397603,285484,33710
7007622868,298489,237
6403153390,254244,33709
9604730085,1770256,100298
12454682796,185682,69
9604730085,1770256,100297
19327573565,500000,2289
10491676281,55872,144281
11012346300,500000,1650
12313494202,500000,537
12313494202,70000,536
12313494202,500000,535
12055812875,360699,4341
13429345640,52966,144278
6677459581,240000,19266
10061019452,370197,948
36765232893,249112,33708
10390736012,217851,40
5935519628,280034,33707
18903279442,550000,51
12628787286,599800,45480
9878595568,225984,89473
9512243835,234304,82129
15100510859,500000,4984
26000000000,55953,2175
30000000000,420000,1186164
30000000000,420000,1186163
183110577843,164162,3026
20003004860,500000,4649
10209061039,248302,89472
10209061039,234072,82128
12643671680,300015,162165
8121830695,419703,9631
8616447517,419703,10395
8127768984,216669,3677
